RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
394355,"Austin, TX",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225100,228400,234100,237400,239200,237400,238900,239900,239900,241e3,240900,246200,248200,248800,247100,247800,248900,252300,252300,252900,253800,255800,260600,261700,263900,263800,267500,268400,269500,268600,271600,272100,272700,273700,275100,277500,276800,277500,277400,278600,279600,282700,284500,289700,287300,288e3,286700,288e3,287900,289700,296300,298700,299300,294300,292500,
395194,"Virginia Beach, VA",35,223e3,219500,216200,210900,209900,209500,209800,208300,206400,205300,207300,209700,212500,210600,209600,204600,202300,201200,204300,205700,203e3,201800,204400,206600,208200,203800,202300,197900,199300,199600,201800,196900,197300,198800,204800,200800,192500,182600,177900,172600,170900,173500,178900,181e3,178800,178300,179100,181700,183600,184600,187400,185200,184400,183700,190900,196200,196600,193100,193e3,192400,192600,190600,190100,192100,193800,198300,197500,196900,194800,193300,190900,190300,192200,193800,192800,191600,189500,190500,190700,193200,192900,193700,192700,195300,197200,197800,200400,199600,203800,202400,204700,201400,199100,199100,202800,204500,203800,204100,206700,207900,208100,206500,205200,205300,209200,211700,214100,215100,214600,214800,212500,214600,213400,213200,213100,215500,217200,218300,223e3,225200,228200,222100,222100,218200,218500,216100,217300,218400,217400,216800,
394902,"Nashville, TN",36,150700,149300,147500,145900,145100,144e3,142700,142700,141600,140400,141100,142300,143e3,141400,138500,138100,138400,14e4,140800,141300,140400,140800,142300,143300,145100,142800,143200,140800,140600,140200,143100,144200,143700,142e3,143700,143700,142300,140500,138500,137900,137400,141200,139500,138400,135300,138300,139100,141200,140300,140400,140800,141300,143400,145e3,146100,146700,144900,147800,149200,151600,150500,151700,154200,156200,159e3,159700,16e4,158600,157700,159200,158500,163400,164800,167600,165100,166800,167800,169200,168700,169e3,171900,175e3,176700,178600,180400,182100,182800,183e3,181700,181800,183300,187300,189600,187700,190200,190800,193300,193300,195700,199300,202200,205100,207500,212200,212500,214900,217700,220700,222700,221600,222900,223200,224900,227500,231e3,232700,235700,236900,243400,247600,252800,253300,250400,248e3,244300,247300,246100,249600,25e4,253800,
394862,"Milwaukee, WI",37,192300,186500,181300,176500,174300,173900,176200,175700,176600,175700,174700,172e3,169400,166500,162400,160800,159600,161700,163e3,166600,168200,169700,172e3,180100,182400,178700,169800,164600,168200,172800,175800,173900,173e3,176400,179e3,186200,178600,170900,161300,161300,166900,166400,169500,166800,164500,164800,166e3,166800,161900,161e3,159200,161e3,162500,167e3,168400,168200,157200,159400,162e3,174100,174800,173300,172100,170700,173100,174700,175400,172900,171300,171500,172e3,171300,170800,168900,17e4,169900,175700,177300,181100,179500,183200,185800,185700,184800,181900,186200,188500,190800,187700,193700,191500,193900,183e3,183900,177900,183e3,183400,189300,186900,189200,186400,186500,185800,190300,191e3,189900,193400,196700,199900,198300,198400,198400,198400,199300,198900,199400,203500,205e3,206700,205500,205e3,206200,202700,206200,206700,206700,208800,210100,213500,210700,
394714,"Jacksonville, FL",38,212500,202800,176e3,168200,167400,166100,162700,157400,156700,153800,158900,175300,177300,167400,141300,135700,137300,139100,135200,130600,131900,134e3,139100,150400,151800,147300,129800,124900,120100,118200,113700,113300,115300,119100,121400,130500,132500,132200,119300,116300,115700,119700,116400,117500,116600,122600,114800,117100,108600,109900,103200,102100,99700,98100,97600,99700,103200,107900,115800,121100,119600,114700,107900,108500,106500,109200,113300,117900,120200,118300,116500,115400,112500,111100,105e3,106200,11e4,112400,114900,115600,117800,117e3,112300,113800,115300,118700,119200,120500,123900,123800,123600,121600,117800,118200,119400,141300,144400,147700,136300,138300,137300,135900,134300,136e3,136600,138300,143600,169300,175800,177300,157700,154900,152700,152600,148800,147800,147200,153300,162200,183e3,19e4,189400,173400,172300,172800,172e3,170700,166900,171100,172100,
394849,"Memphis, TN",39,113300,111900,106300,104400,102100,104500,103300,102200,96700,92800,89900,94700,98100,100100,95500,95900,98100,103200,106900,111100,113600,113700,110400,104100,1e5,100700,103900,103600,95900,89800,89100,90800,99300,100600,103e3,100700,99200,96100,89e3,87600,84400,85900,91700,96e3,96100,92900,95400,95600,95100,92400,92400,90900,92400,93200,96500,97600,104200,106200,109800,108500,107e3,102800,100500,104700,111200,112500,113600,112300,113700,113800,115400,119e3,122100,121500,123500,120500,125500,124800,125500,128600,129300,129800,126e3,127700,130400,130600,129200,128500,126e3,125800,126100,126e3,123900,122900,123900,125500,125800,130400,132800,135500,134400,137300,135800,135800,135900,138900,139100,138700,137200,139400,139900,141600,139800,140700,142600,146300,150600,152300,154700,153500,153400,153100,153900,153500,151200,148500,147900,150100,151600,151400,
394935,"Oklahoma City, OK",40,102700,104900,105100,109e3,108500,110900,108500,109e3,107300,106e3,106300,107400,111300,111300,112e3,112800,114300,114300,113600,112900,113300,111600,108400,107200,110700,115700,116600,115300,112300,110300,109600,110200,113500,114500,116200,116800,115800,114400,114400,113800,115400,114800,117500,118300,118100,118200,118800,121200,121300,121200,121400,120300,120400,121200,125300,128900,131300,130500,129800,128300,129700,129100,128700,127700,129400,132100,133300,132700,131500,130600,13e4,130300,132700,134e3,134200,133700,134200,135100,136200,137300,138100,140100,140500,140900,137500,136400,139300,144600,147800,148e3,147400,148700,148200,148600,15e4,150600,149600,147100,144200,144500,143300,143400,143500,144400,144900,143500,144300,144700,145e3,145900,147e3,148500,148500,147700,147500,146200,147100,148300,148400,151e3,150700,148800,147500,146100,148200,148700,151700,155600,156100,158300,
394807,"Louisville-Jefferson County, KY",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131e3,128900,128600,126900,128300,129900,132100,132500,134e3,135600,135800,134900,131900,133100,133300,139100,143800,148200,149300,149800,148600,146600,143800,146400,148900,156700,158600,159500,153900,151700,152e3,153800,155900,157700,158900,158400,157400,157800,159400,16e4,158400,157100,157400,158e3,159200,158400,159700,161500,163800,166e3,168500,173400,171300,168700,165600,165700,167600,166100,166100,166e3,166800,172100,
394669,"Hartford, CT",42,235600,233800,225700,215900,209600,208300,209300,211100,214900,213700,211700,211600,216800,216300,212200,207e3,206300,203300,202e3,201900,207300,212800,216900,221200,224500,222400,217400,208900,208400,207300,206100,208700,216e3,225200,227300,222e3,219400,219600,218100,212500,207e3,201700,204200,203600,206900,202800,203300,202600,204700,201400,204700,203500,207200,201800,199100,200500,201500,208100,206e3,203300,197700,199500,203300,206100,205300,206700,207100,207300,206500,205e3,207e3,210300,210700,207300,203500,202e3,203300,202600,203400,200900,203600,203e3,199100,195200,196500,200700,200900,200900,198900,198800,198400,199e3,197900,198e3,198700,206200,206700,207300,206e3,207300,205100,201700,205e3,209e3,207700,204300,203800,205800,205e3,203e3,202300,203300,206300,207e3,206400,206100,208100,209400,210500,213600,220900,224600,223800,217600,216e3,215100,212700,209900,208200,213600,
395022,"Richmond, VA",43,210500,209900,206300,201700,200400,200400,199e3,198800,195100,196900,194700,200600,197300,194700,189300,187e3,184100,182200,183200,187400,188200,190700,191300,195100,191200,190600,184800,180900,174400,176900,177900,179e3,176900,177300,179e3,177200,175900,174100,169100,164900,163e3,165700,169700,170100,169400,171900,168e3,167400,162700,167700,168e3,170200,170800,170300,170100,168300,172e3,176500,178600,178500,174900,175500,176300,180100,179700,183100,182600,184800,178400,178100,178e3,181200,181600,181600,182300,183800,185e3,187500,187300,188800,188700,194e3,193300,196900,193800,193700,194700,195300,198100,196500,195200,194300,192500,195400,198900,201200,201300,200100,201100,200800,201400,201600,203800,204800,207700,207500,207500,208900,210600,212400,211500,210600,210800,21e4,211100,209e3,210800,217400,222900,225500,222500,223900,222300,222200,222e3,222900,225e3,226900,234300,238800,
394910,"New Orleans, LA",44,145e3,148300,152600,152700,155600,157200,158500,154200,149500,146900,146900,151500,152700,153700,152800,154400,158400,159100,160600,160500,161700,159100,156800,153100,155900,157900,160100,157e3,153200,149900,148700,153800,157100,161300,156300,155600,146700,141200,136600,140800,143300,147200,148400,148500,149200,146600,143400,139300,137800,142500,145e3,150700,149500,151800,151900,155900,154300,151800,154e3,156500,159400,161e3,162700,163800,163300,161800,162e3,162200,162900,161100,154700,154300,158100,163200,162800,162700,163500,165100,164900,165300,167800,168500,164500,165800,167400,174400,172600,173100,172900,173300,173900,174700,174700,175400,174800,178200,177900,179400,179400,180900,181200,181e3,180800,181400,181800,181500,182800,180700,181500,180300,181800,181400,183700,185600,187400,187300,185600,188e3,187400,191100,188e3,190200,189700,196600,198e3,200500,197400,196300,193900,193800,
394425,"Buffalo, NY",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121700,121900,122900,122400,123e3,120700,122900,121700,123700,122300,123900,124300,124600,123600,123100,126200,13e4,131700,128e3,124400,123700,125400,125900,126900,127700,129400,129700,131600,133600,133700,132900,132600,135400,136500,136300,139200,138700,140300,138300,141400,145100,148100,146500,142e3,138100,141100,142900,147600,145100,147500,144300,
395012,"Raleigh, NC",46,178900,175800,172700,173200,174500,176900,174900,175e3,170800,170200,173400,179100,180300,174200,167600,164100,164800,168e3,170200,170600,173300,175600,181400,178400,178e3,175900,174e3,177e3,174500,174800,172300,172500,177800,179400,180900,180700,178600,176800,175500,176100,174700,176800,173700,175300,170900,176600,174500,175700,172300,177e3,174900,174800,172e3,172700,172900,171e3,175500,178500,182100,180800,179200,182300,181500,181200,181300,184e3,188500,190800,190900,191600,187500,186e3,182800,184e3,186700,187e3,187900,184900,185800,187700,191100,193900,197600,200900,205600,205800,210600,212900,215800,214800,214400,215300,216700,217400,219100,218300,219e3,218400,218800,220900,221500,223500,223700,223700,223700,223700,228600,231400,233400,234700,233800,234700,235100,237100,236600,236800,238e3,239800,243300,251100,257800,261400,259100,256400,253500,251700,253400,251600,253600,253500,
394388,"Birmingham, AL",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132900,132100,128100,125e3,129100,138e3,143e3,141400,137600,135400,137100,134900,134100,131300,129600,125400,125400,128300,134700,137100,137900,139200,139300,139100,139300,142500,144500,145100,143600,143e3,140500,139700,140500,139700,139800,141900,143800,145400,144900,147800,149800,151100,148800,147500,146200,149e3,149900,153600,154900,156800,158e3,157700,155100,152900,153200,156800,163400,164200,164900,162900,177400,182800,180100,170500,167700,169600,165300,167800,167900,172700,172700,
395053,"Salt Lake City, UT",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231e3,229600,234300,233300,236800,236300,237200,234800,233800,238300,239900,241400,241600,243100,245e3,244700,239200,240200,241400,248200,249700,250700,252e3,254600,253900,255200,255700,257700,258900,259500,261500,265e3,266500,267500,265e3,266e3,266800,269200,271e3,275900,277700,280600,282800,286200,288500,288600,285100,282700,288500,298200,304900,307800,310700,313800,312500,311e3,312700,313500,315500,317800,323100,326400,325200,
395031,"Rochester, NY",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,116800,117900,118300,121e3,118600,115300,113300,115e3,115900,116100,115800,118300,119100,122500,122400,123100,121600,122600,122500,121500,120500,119400,121100,122800,125700,125e3,124100,122700,121e3,121800,121500,123400,122500,122900,124200,125100,124400,123e3,121900,121600,122900,121700,121400,121200,122e3,122500,119500,120900,121200,124700,122600,123200,120500,119800,119200,119400,122600,123300,124800,123800,123100,122400,123500,123200,131200,135100,146300,149500,148800,143100,142200,143200,143600,140800,142800,143800,144300,143800,15e4,154400,152800,142e3,133500,131e3,132200,130100,130800,129900,13e4,128200,130800,135700,138400,138700,137400,138e3,138700,138400,136300,
394640,"Grand Rapids, MI",50,123400,118100,117500,114200,113600,111600,108100,106300,105300,99600,94900,88500,88800,83600,81800,79300,86200,91800,97100,99e3,99e3,99800,99800,98200,1e5,99500,101900,99900,97e3,92200,90500,90800,91800,94200,97400,99400,95200,91400,91600,95800,1e5,101100,96300,93800,95800,100800,100600,95400,94400,96300,102700,105800,109200,109400,107800,109200,110700,114e3,112800,114600,117100,120100,120500,119400,119300,122500,124100,125100,121900,121900,120800,123e3,123800,125200,126300,128600,133200,134800,135600,133900,134300,133200,135100,134900,136600,137100,137500,139300,140500,143400,143700,144100,144300,146500,147200,149600,148700,149500,149200,150700,152e3,152600,153500,155700,157300,159700,160600,161900,164200,165700,167200,166500,166100,164800,165200,165500,169200,17e4,174800,176900,182e3,180900,182300,180700,182e3,182700,183900,184300,184100,183800,
395167,"Tucson, AZ",51,204100,201700,2e5,191800,19e4,184200,183900,179500,177100,175900,171500,172200,166900,165e3,162500,159800,160400,157900,163e3,160700,161100,155900,161200,16e4,161200,156800,154200,150100,146300,146400,149200,145200,141800,136500,136700,136400,133800,133e3,129100,126300,121900,121e3,121800,121500,122500,123700,128400,129100,130900,131900,134800,135900,135e3,138800,143900,146400,146300,150800,155e3,156400,152400,153700,155600,158800,157900,158300,158200,158300,159400,159500,160700,160500,162400,161900,160500,157800,159200,159400,162500,162800,158600,152900,15e4,152900,156600,156700,157800,157500,158e3,158200,158900,161e3,161300,164200,164800,168700,168700,171100,171800,173400,173200,174900,174800,174400,173700,172900,175600,177800,180400,180600,182300,180900,179600,174900,181300,182100,191900,195200,203800,206300,205800,208100,207100,204500,199800,196900,200100,202e3,204600,202500,
395169,"Tulsa, OK",52,113100,113400,113200,115900,116900,117600,114200,114900,111700,108300,104200,108200,115e3,118200,116900,117800,118500,117400,113e3,112400,113900,114e3,114500,114500,115e3,118600,117400,121100,118400,119e3,116500,114400,115800,115700,119100,117900,115100,112700,111200,112300,112400,114600,116e3,117200,118400,122800,121e3,119900,116200,119400,121100,122400,121500,121900,122e3,123900,123500,125100,126400,127700,128400,128900,128400,127600,126600,126300,127e3,124500,124400,123700,122700,122e3,121500,124400,127700,128500,132100,132600,131800,131400,129800,132700,132e3,134400,136100,137900,135900,135300,134e3,135800,136e3,136500,137600,137400,136300,135500,136e3,136e3,135800,136e3,137800,137800,138200,139200,141e3,142400,144100,146100,146e3,145e3,145100,148e3,148400,148300,144200,144300,144600,146900,148300,149600,150900,150500,150300,150400,149e3,148100,146100,147600,149400,147800,
394619,"Fresno, CA",53,242500,234500,219200,206300,198500,189400,182800,173400,167300,159100,148500,143100,140100,137100,133400,132100,139900,140400,144100,144300,151e3,151300,150800,148500,149900,148800,150100,149600,148700,145200,143800,142600,142900,142700,141300,134900,133200,130400,131500,128600,129400,130500,130900,133e3,135300,135700,133700,135500,135300,138300,136200,139700,140500,143200,145900,147200,148400,148700,151900,156200,157700,162300,161400,165600,167800,171700,173100,173900,181900,184400,185700,181200,189900,190400,193200,186400,186200,185500,190800,195e3,196e3,191600,198400,202400,206600,202100,203800,205800,208100,208900,206300,205300,207100,213600,215900,213100,213600,215300,218600,218900,219200,221900,222500,225700,226800,23e4,231800,233100,235900,233400,235200,236600,241600,242900,245300,244900,253300,252200,257e3,258700,262800,263300,260500,265900,268100,267400,257300,255800,254900,257100,
