RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
398234,Hudson,Massachusetts,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276600,284500,283700,287500,286700,287700,282600,282800,281900,287400,292100,285900,292700,305500,298600,301500,300200,325300,330100,342900,316800,317100,300200,321500,317100,312400,312200,317300,315100,329e3,338500,342400,335400,320900,333400,333400,325900,288500,283300,290300,333900,333900,345300,35e4,363800,361700,325300,329700,324100,343200,328200,317100,320700,345100,377600,389500,
13565,Rocky Mount,Virginia,2142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125100,117300,104e3,111100,122800,14e4,135700,160900,158e3,159800,135100,144900,153100,152300,146200,143100,139900,137e3,136900,137600,132300,132200,127200,124300,111100,118100,129100,130700,128400,124600,119300,129300,136e3,149100,148e3,166800,167600,169400,144e3,145400,147500,152700,
34752,West Mifflin,Pennsylvania,2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61100,60300,65800,67400,74600,75700,71600,72300,79200,91700,84400,78500,72800,77500,78800,80600,83100,84100,80700,76800,78800,80400,79600,74400,74200,76700,75300,74900,70500,68300,73600,75300,89e3,84e3,9e4,74400,75300,67800,74300,75800,77800,78800,78100,81100,77500,76800,75e3,79800,78400,8e4,72500,71200,77600,85100,83400,79100,80500,87600,83e3,83400,82e3,85700,87300,90300,81400,69200,68800,75300,83500,74600,78200,78700,88900,86700,88100,82100,82300,80700,83500,96700,104e3,106500,101100,92400,95500,91100,,
16172,Trussville,Alabama,2144,206e3,218e3,225500,219800,205600,185600,191600,200900,214300,202700,204500,207500,227e3,220800,203400,204400,208900,222300,218800,218600,220500,216900,209100,199900,197900,207300,192700,190100,189300,211600,202200,223800,202900,213400,191200,186900,177600,153700,177800,191500,199600,190200,193100,217400,197900,200400,168900,187500,177900,193300,201800,198800,191300,179e3,177400,180900,188100,191700,200200,185500,187100,192900,206e3,210300,202800,205800,206800,223900,221700,225500,202600,202700,193500,200900,196100,200900,201500,204100,199400,198100,203900,207200,209200,209e3,210800,214300,215e3,215100,207100,207900,209600,220600,221800,225800,226e3,225600,225200,223600,230300,225e3,226500,217900,223100,222e3,218600,214900,217600,222900,229200,226700,230700,229300,235400,237800,238500,240300,24e4,235600,223100,230400,230200,236500,231300,239300,242100,245200,247400,254500,249800,246200,
35755,Oldsmar,Florida,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159300,155400,148500,139400,134400,135500,142600,140700,132700,147800,158100,165500,149500,146800,154500,160200,173500,190900,179e3,189600,172900,178800,158700,145800,135800,136600,149600,154400,162e3,161300,171900,174600,173100,169600,169400,179300,179200,175200,166500,175e3,172100,173800,174700,181100,188400,192e3,184500,193200,2e5,220200,203300,203100,196e3,203100,200600,200600,209500,211200,216800,211400,210800,216100,225100,234400,244600,241400,238600,229900,235100,235600,218200,213700,
47780,Southbury,Connecticut,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173900,161100,179300,190700,193e3,190200,198700,188300,197500,195100,208300,217300,223e3,200200,210700,220300,234300,200500,195900,188800,213900,216600,222200,213e3,223800,219900,218900,194600,212700,212800,213600,221400,215800,221700,222200,194800,201e3,218e3,244900,239800,232200,247200,230600,217900,186100,239800,
4207,Coralville,Iowa,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213700,200900,203900,237e3,253500,25e4,233900,234700,231700,220400,215200,199400,195800,172500,165e3,185e3,208800,216800,207e3,216300,224400,240200,219300,210500,235600,253600
26843,Rosedale,Maryland,2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172100,153200,163600,165300,165800,148400,150400,153200,139200,145100,142200,147700,133200,131500,145200,161700,164900,169600,171300,167600,159500,154200,163400,170400,172100,168900,162500,163600,163e3,168300,151700,177e3,178900,191500,163800,161400,164700,169600,173400,176700,182e3,181200,180200,205100,218e3,213900,192600,175300,172900,176200,198e3,208700,203900,194300,193400,191100,
28136,Bloomington,California,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217800,229700,233600,254700,263500,268600,284700,267200,265400,260200,283900,289600,293900,290800,302300,296500,291500,279400,293200,301e3,318100,324200,326300,312900,306500,309e3,328100,
53633,Norton,Massachusetts,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273100,270200,269800,278800,288400,331500,338500,340700,298600,284900,279300,296100,305100,322500,316300,328900,318900,378600,367700,409800,365300,376200,352e3,335400,339900,328900,337100,328200,309300,386100,376e3,368400,322200,330400,334700,307300,317400,357100,355300,375200,347300,
11481,Forney,Texas,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159800,159700,161e3,157500,154500,150400,150900,156800,159800,154600,156300,159e3,167300,163900,167200,171700,179800,188500,190400,191800,183800,186400,183700,180500,170500,170500,175800,178300,187300,186600,191400,188800,193800,195600,196e3,194500,2e5,205800,201e3,206200,200900,204700,202300,202500,202e3,197500,208e3,212500,213800,209500,204800,209700,202100,215700,211200,221900,220700,229700,229900,233700,237600,243600,239400,
28204,Ashland,Virginia,2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252600,222e3,205800,204400,218300,211100,209500,228200,231700,234100,255100,250500,235200,191900,197e3,204800,235100,228800,224600,215300,225200,219500,209800,193800,219600,219800,243700,236300,246700,238300,222600,206100,217500,232900,235300,225300,267300,286500,279100,224700,220500,266100,261500,245200,195600,201700,224700,243600,243200,254800,250500,253e3,232200,252600,298400,293100,302600,309500,318500,298e3,258e3,261100,261200,261700,282600,287600,258300,
19698,Norwood,Ohio,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118900,118600,126900,129100,132800,125700,135200,135500,133200,128700,130200,136700,134600,135500,117700,125900,116400,129600,133900,132300,128100,126100,130100,133400,135900,136700,147900,145200,139700,137500,139400,138700,
53084,Lynbrook,New York,2154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372200,377400,378300,381600,359900,364600,395800,399300,396800,382800,388900,402200,395400,400200,395800,404600,404e3,409e3,394300,393200,404500,415300,419200,405700,417e3,415500,421900,400600,401700,387800,408600,426700,432300,434100,429900,438400,425600,423800,431700,452300,470900,470700,466e3,451800,474300,473800,483900,467400,484600,493100,482500,491300,478500,503300,
44590,Choctaw,Oklahoma,2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196e3,186900,178100,184400,180800,178900,182500,188400,186800,176600,164200,162600,177800,179700,181500,175700,194100,193500,185800,170600,178900,184100,217e3,239200,242e3,209800,193500,173100,175200,169200,188700,194100,197400,203600,
32186,Jacksonville Beach,Florida,2156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237200,236300,228400,233800,245200,253100,258100,247400,244200,241e3,247700,255500,262800,272200,259500,243400,227800,234700,231800,240800,248900,260300,262800,256500,256500,227e3,225700,228500,265100,270500,279e3,294700,298900,289e3,282e3,279e3,290700,294400,316600,334100,325400,312200,291e3,300600,319600,325200,304900,290100,292100,296700,308e3,308e3
39357,Lanham Seabrook,Maryland,2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193100,196500,191200,186700,190800,183400,193400,179600,190100,176100,166900,157e3,166500,185100,169500,152500,127200,128800,145900,143400,161100,164700,174100,164700,163100,171700,180500,194e3,192500,177300,159900,164100,177400,188400,185700,199e3,177200,184700,183700,208e3,203500,202300,204900,206800,216500,198500,210600,208600,229900,229700,223400,238100,235500,241500,229200,236500,249100,240600,236800,224100,237500,242400,254100,259900,266500,264900,268500,249200,244600,235800,251800,255200,264800,264100,264700,254800,257700,261800,271800,269800,269400,269700,275800,276500,275100,271500,274200,277500,286600,289500,275600,265900,265300,266300,276100,265e3,278400,272600,266e3,273900,285200,31e4,
398142,South Whitehall,Pennsylvania,2158,,,,,,,,,,,,,,202400,212200,213100,211200,189400,197500,197800,219400,216e3,227100,211500,211e3,205600,219100,222e3,227400,221100,220100,204e3,197500,184e3,211e3,198700,199300,172100,177e3,187900,182800,184e3,170700,182500,190600,201200,212700,212300,208800,191800,190500,181200,173e3,168e3,182100,189500,194600,193800,186700,195600,188600,182800,172600,193400,215800,213500,195e3,187400,208300,208e3,209100,183900,181700,183500,185500,187800,186100,191100,191400,194900,198800,199200,198200,174800,182800,182700,203700,200100,193600,192200,198100,208900,209e3,205900,204400,213700,208400,206700,199200,201100,200900,204400,205600,201e3,211900,214300,224100,194200,198700,188300,213700,215800,227300,226700,223e3,219100,214100,216900,227e3,230400,226200,217300,226300,231e3,232100,221400,211600,202400,220100,228700,
11057,Debary,Florida,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138700,116900,131800,126200,146300,128800,131800,140700,160400,158600,151500,147400,156e3,154200,16e4,153400,155900,155700,151400,158e3,145700,153300,150600,154700,156800,158200,153900,151100,151700,159e3,155300,15e4,155700,159100,160900,165300,165100,171500,188500,190400,187400,173e3,188800,188e3,190600,187e3,193300,196800,190900,183800,181300,183e3,201200,203400,208200,200500,196400,188e3,199e3,205300,203900,200800,198100,211600,195500,201900,204900,234800,230100,241e3,224100,227500,202500,213200,219700,239100,
13168,Palm Springs,Florida,2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83900,80900,79300,67100,71900,75200,87200,86500,79400,76700,75400,82900,86400,86600,92400,94600,95400,93100,97800,101400,101900,107400,113200,107700,103100,109e3,114500,118700,113700,114500,110900,108500,115200,120900,121100,119e3,119100,123200,125e3,116300,124800,128600,136900,136e3,135100,134300,127700,126e3,129400,135e3,149700,140400,150700,144100,160800,152e3,156500,154600,148200,151e3,150100,150600,
36236,Stephens City,Virginia,2161,23e4,224800,215700,218800,206e3,196600,180600,177300,171100,168800,165800,164e3,174900,180900,165600,157700,151500,172800,167200,170700,173900,166900,155600,158200,163300,172100,149100,156700,157400,173600,161800,155800,153500,161e3,145500,148900,144800,163500,141500,146100,147100,177900,177400,173200,152100,154900,152200,153800,148300,162800,172200,183700,182700,175500,175400,175300,185200,178e3,181700,167e3,170700,162500,180400,181800,189700,189400,194600,197100,203300,195300,177600,178200,184100,2e5,198e3,213800,210400,208200,192200,191300,186200,191800,177100,187e3,189900,216600,215900,217800,219900,218200,193800,191700,172700,195e3,191400,210400,218300,221500,222900,213800,215600,222400,219500,217400,219600,209800,209200,202600,208600,212800,215800,223900,219700,219200,223e3,227600,224700,224e3,233100,223600,229100,236900,245400,239400,221900,223500,234200,227600,242800,233300,
30522,Bonaire,Georgia,2162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145600,143900,145800,141100,140600,138300,143300,164500,166300,165300,157500,153800,157900,163300,150100,15e4,134600,158800,169900,166700,159100,143100,142e3,144200,146600,156e3,149200,159500,167200,177100,165900,164500,172900,183600,177200,177100,175600,179300,185e3,202200,205300,190700,188500,187700,192400,183800,182300,175300,182100,175700,177100,
45034,East Falmouth,Massachusetts,2163,345600,346100,307600,299500,265600,261900,261e3,279500,283100,266100,242200,251300,255500,275200,265600,290700,281800,281800,271200,268300,278300,291100,317900,339500,338400,327800,306400,310200,301400,295700,281800,274600,280500,284700,308300,305200,305800,292600,306500,295300,285400,257100,263700,262100,256900,270700,295400,311300,291800,271800,266400,281200,279300,287500,252700,239500,249900,277200,285e3,303200,275300,308600,299600,318500,313500,307900,312600,304600,300700,316200,351500,357100,331600,298900,274800,297700,292400,314100,317600,303300,346200,343300,367700,318600,322e3,316200,314600,309800,301e3,304600,288300,289800,291e3,295100,29e4,279e3,275600,281700,295500,307200,315500,321300,332900,329700,327700,317400,319800,330500,337800,327400,320600,317100,334400,328200,338800,346900,352500,356e3,356800,379500,363300,363400,333600,339e3,321300,354800,390200,402400,389e3,352600,
35968,Rocky Hill,Connecticut,2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186600,177e3,166400,171300,178100,190900,194600,216100,208900,196500,173900,169700,182400,190500,192800,198800,200500,203700,204200,199700,201900,211500,219400,237600,236400,232900,239900,237600,222800,201100,191700,197e3,211400,206700,206800,200700,202900,222100,238700,236700,220800,196200,200900,210900,209900,202400,191900,192300,212100,216400,210900,226600,224900,252500,
398346,Bourne,Massachusetts,2165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249300,216800,248900,252400,268600,227e3,259600,235e3,272e3,244500,291700,290400,311800,329700,327200,322900,284600,262100,248500,238100,256300,287400,296100,289900,284600,283700,288e3,276e3,281300,280900,274200,280100,302600,303400,297100,297700,305500,309800,301100,293600,283100,296e3,311e3,315200,307e3,320800,330700,317700,286800,28e4,291800,304400,326700,344800,359100,372100,347600,334800,302400,330700,328400,343400,339400,351100,349300,34e4,338600,348100,359900,353600,359600,342200,350700,353100,371300,362800,362200,334300,328100,
22854,Wendell,North Carolina,2166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128900,133300,130800,137800,13e4,132100,131500,132e3,123200,116600,101600,108600,115400,131200,125e3,119500,122700,148200,150700,145700,128300,125e3,118600,142500,150300,151800,132800,136800,150800,151200,153100,156300,158e3,153e3,150400,142400,141600,132700,151300,151200,158100,139100,139100,144900,158800,168900,173e3,167e3,161500,163500,161600,158200,153700,156400,154400,170700,189700,206400,210100,202700,209100,198300,208700,207600,197500,182e3,167900,
25848,Melville,New York,2167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710600,639500,588700,498e3,504700,552800,542e3,532300,468900,454700,482900,489200,494900,471e3,501300,546300,523900,508100,497200,527400,530300,539700,528200,525e3,511600,537300,570800,566400,543800,502400,489300,499400,549800,614600,612100,619700,667400,698200,653900,604200,,,,
41353,Upper Saint Clair,Pennsylvania,2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246700,257100,258200,249900,260100,255800,254400,244600,231100,239300,258800,278800,270300,246700,231200,240400,242600,263e3,237500,229800,218300,230900,252200,252300,265300,253900,262100,266700,274500,27e4,275300,248900,227200,209e3,233400,251500,257100,268400,275700,276200,259400,259e3,247300,254200,244200,242100,238100,253100,254200,259e3,255200,257200,259300,271500,280800,259700,270300,301e3,346300,328600,307600,295700,291800,283900,290900,282500,286400,270800,281300,292e3,283900,292400,277100,286100,278800,283400,289600,292700,296300,295e3,306600,314100,314100,310400,304e3,306900,296900,301700,279e3,278100,276e3,,
397682,Bethel,Connecticut,2169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214900,217400,244600,267400,246900,263500,274500,320800,327900,303600,287300,243400,261e3,255700,275900,297100,299100,307300,303300,289500,288500,289700,285900,280800,277300,283200,282e3,305300,296100,291300,291200,288800,281600,26e4,260500,250300,245500,247600,278100,270500,286100,274e3,287500,297e3,307100,307500,295500,296500,308200,299800,286400,279500,279700,289900,286200,306100,305e3,300900,294900,299400,297600,298500,303600,320600,311100,309400,307200,305200,312600,310900,311600,293800,291800,305e3,311600,310100,299600,302900,311500,327800,
11708,Greencastle,Pennsylvania,2170,,,,,,,,,,,,,181500,194700,189700,181500,189900,189600,184100,167900,168400,159900,170200,196900,211400,201900,169500,174100,170900,173900,176500,167100,171500,159300,179600,184400,185900,169700,154100,140800,144300,157800,171400,165200,153500,147300,156700,169200,166900,169400,163900,164e3,153900,157300,167300,172900,181100,170900,170900,164400,178400,183900,182200,200400,197600,196400,160600,181100,182300,191200,170800,165500,156500,146700,152100,160600,163900,142700,142300,148600,191900,192e3,193e3,184900,182300,179900,172600,173700,155100,160900,170900,187500,185800,178500,179100,172900,178700,181700,183300,176200,172300,150200,148500,147500,163800,180700,186200,191100,178900,181500,179300,183500,185300,185500,186500,191900,191600,177800,174200,167200,180800,185200,191200,182400,171100,173400,187700,201800,199300,202200,
12889,Murphy,North Carolina,2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137400,136200,136400,134300,137e3,133600,142700,142e3,149100,138800,137e3,134100,134500,142700,143400,139200,132400,133200,166300,166500,163200,132900,137900,140300,139100,139200,145e3,148900,146900,148500,166700,163500,156900,146800,155400,159200,150600,142600,142600,149900,146e3,146200,
47689,Show Low,Arizona,2172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148800,152600,138200,124e3,131400,143100,15e4,146e3,146700,156200,168300,185600,193800,193200,165e3,158100,143800,161600,165500,169800,167100,158e3,148700,151e3,149200,173900,188e3,189800,179400,189500,189200,202900,187900,211700,195100,184700,167600,164e3,161800,187400,187600,187500,159900,164600,172800,180600,189700,193300,189400,187600,189400,190200,187900,187600,194100,193200,194400,224400,227900,226200,205100,201200,208400,211700,221500,224600,213200,213e3,201200,201500,198900,208100,207800,215400,219900,245600,245700,248300,241900,270500,271700,267600,235400,219800,205900,205300,
9020,Nipomo,California,2173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331300,363500,365400,369600,357500,388600,413400,415100,475400,432100,430800,374400,414300,438100,444400,454800,450600,403100,406900,468800,515100,503e3,444200,430200,418800,403200,412100,414800,427700,421600,421100,418100,439200,467400,485e3,505700,482900,475900,462100,466500,512500,505400,534600,502200,508400,505500,512300,536300,538600,561500,562700,554200,539700,555400,568400,644700,621800,596300,532100,518800,564800,563100,572600,581300,575100,604400,576700,619e3,628500,646600,621400,594100,601400,594600,593300,598400,596200,596100,617800,655700,633300,565e3
53743,Oregon,Ohio,2174,105900,92300,85900,106900,117900,107100,108600,114800,135500,113e3,111300,96200,92600,101200,109700,110900,98900,86400,91800,87800,96e3,98700,103800,105200,93700,107100,95700,116100,90700,101e3,97500,113500,104400,91600,85900,79e3,86800,87500,85600,92700,88400,104500,99e3,106200,88300,92200,88e3,105200,99900,109300,109900,112200,102900,99200,99300,111100,123200,116300,96100,85700,93e3,89500,84400,87800,103500,108200,110200,109300,125400,121600,124300,108100,112200,118300,123900,124700,124800,131800,130800,123600,117100,106e3,106800,103e3,112200,116200,124600,124200,122e3,108200,110900,109500,121200,128500,134400,147700,140900,131e3,119500,110200,111100,106900,116500,121200,119400,116500,132600,139400,142e3,120700,117400,120400,119e3,119700,113900,119800,118900,123500,127600,116800,112800,119200,126500,132700,124100,141200,140700,145500,130500,133300,
398023,Manor,Pennsylvania,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173900,170500,170700,165500,168700,168e3,166700,169900,172500,176700,174400,176900,177400,179600,166900,168200,166100,176400,167900,169500,195800,209700,214300,187600,182600,18e4,190500,193200,194700,187e3,173e3,175500,192100,208400,212e3,198500,195900,192300,190200,185900,189300,186500,192100,191500,
